index,age_yr,age_class,ppt_mm,GSppt_mm,GSinvkT,AinvkT,GSinvBoltzT,AinvBoltzT,lgs_mo,biomass_gm2,anpp_gm2y,ln_biomass,ln_npp,alpha,npp_gs,ln_npp_gs,npp_M,ln_npp_M,npp_gs_M,ln_npp_gs_M,T_gs,T_ma
717,56,41-80,635.2,574,40.11890682,41.16574629,40.12876811,41.21436276,7,6299,741,8.74814617,6.608000625,0.916,105.8571429,4.662090476,0.245293147,-1.405301266,0.035041878,-3.351211415,16.11428571,8.758333333
718,56,41-80,644.6,581.4,40.23813977,41.28045149,40.24807111,41.32844646,7,8838,1000,9.086815886,6.907755279,0.916,142.8571429,4.96184513,0.242739101,-1.415768072,0.034677014,-3.361678221,15.25714286,7.975
719,56,41-80,629.1,569.3,40.23614675,41.28657074,40.24607374,41.33530354,7,11330,1290,9.335209354,7.162397497,0.916,184.2857143,5.216487348,0.249410718,-1.388654271,0.035630103,-3.33456442,15.27142857,7.933333333
720,56,41-80,595.5,543.1,40.34204975,41.44631045,40.35259788,41.50009903,7,5129,564,8.542665987,6.335054251,0.916,80.57142857,4.389144102,0.225366392,-1.490027793,0.032195199,-3.435937942,14.51428571,6.85
721,56,41-80,896.1,829.9,40.40199113,41.06378177,40.41649748,41.09695002,8,14842,1096,9.605216279,6.999422468,0.916,137,4.919980926,0.165471609,-1.798955644,0.020683951,-3.878397185,14.0875,9.458333333
722,56,41-80,880.9,866.5,40.033693,40.3510672,40.05757572,40.38410769,10,13834,957,9.534884609,6.863803391,0.916,95.7,4.561218298,0.154100405,-1.870150911,0.01541004,-4.172736004,16.73,14.45
723,57,41-80,503.6,411,40.14864877,41.7707799,40.1523315,41.83692814,5,13682,834,9.523836379,6.726233402,0.916,166.8,5.11679549,0.13566038,-1.997600721,0.027132076,-3.607038634,15.9,4.675
724,57,41-80,650,588.5,40.42636964,41.49323732,40.43650318,41.54314847,7,3217,227,8.076204527,5.424950017,0.916,32.42857143,3.479039868,0.139059507,-1.972853329,0.019865644,-3.918763479,13.91428571,6.533333333
725,57,41-80,614,485.5,40.22937195,41.73572785,40.23276556,41.7924598,5,10213,684,9.231416698,6.527957918,0.916,136.8,4.918520005,0.145435909,-1.928019777,0.029087182,-3.53745769,15.32,4.908333333
726,57,41-80,655.5,582.2,39.82584556,40.83739571,39.83579016,40.88326792,7,10532,1175,9.262173521,7.069023427,0.916,167.8571429,5.123113278,0.242894638,-1.415127518,0.034699234,-3.361037667,18.24285714,11.025
727,57,41-80,582.8,532,40.32402694,41.42781589,40.33462309,41.48156403,7,9599,1046,9.169414205,6.952728645,0.916,149.4285714,5.006818496,0.23540337,-1.446454767,0.033629053,-3.392364917,14.64285714,6.975
728,57,41-80,629.1,569.3,40.23614675,41.28657074,40.24607374,41.33530354,7,11435,862,9.344434106,6.759255271,0.916,123.1428571,4.813345122,0.165258168,-1.800246371,0.02360831,-3.74615652,15.27142857,7.933333333
729,57,41-80,108.3,108.3,39.73623327,39.73623327,39.75062673,39.75062673,12,18763,993,9.839642124,6.900730664,0.916,82.75,4.415824014,0.120949579,-2.112381522,0.010079132,-4.597288172,18.9,18.9
730,57,41-80,310.8,84.3,41.3871859,42.72684414,41.3872188,42.75081384,2,17862,1211,9.79043083,7.099201744,0.916,605.5,6.406054563,0.154303645,-1.868832897,0.077151823,-2.561980078,7.25,-1.541666667
731,58,41-80,157.4,126.2,39.65476482,41.14993296,39.66993411,41.25066561,7,10742,546,9.28191657,6.302618976,0.916,78,4.356708827,0.110845648,-2.199616603,0.015835093,-4.145526752,19.5,8.866666667
732,58,41-80,591.4,539.9,40.46463026,41.59734844,40.47564792,41.65368771,7,6776,458,8.821142236,6.126869184,0.916,65.42857143,4.180959035,0.141805752,-1.953297104,0.020257965,-3.899207253,13.64285714,5.833333333
733,58,41-80,565.1,517.7,40.36811115,41.50807842,40.37924939,41.56531687,7,4380,301,8.384804003,5.707110265,0.916,43,3.761200116,0.138987649,-1.973370202,0.019855378,-3.919280351,14.32857143,6.433333333
734,58,41-80,676.6,595.6,39.84538,40.84218644,39.85478324,40.88649705,7,5278,598,8.571302517,6.393590754,0.916,85.42857143,4.447680605,0.23276583,-1.457722352,0.033252261,-3.403632501,18.1,10.99166667
735,58,41-80,703.3,623.5,40.07536493,41.08074076,40.0849309,41.12563608,7,10022,1143,9.212537956,7.041411664,0.916,163.2857143,5.095501515,0.247270326,-1.397273103,0.035324332,-3.343183253,16.42857143,9.341666667
736,58,41-80,641.6,580.5,40.30802019,41.36874405,40.31809273,41.41842152,7,11124,788,9.316860215,6.66949809,0.916,112.5714286,4.723587941,0.154935579,-1.864745867,0.022133654,-3.810656016,14.75714286,7.375
737,58,41-80,646.5,584.7,40.37613682,41.4376776,40.38616796,41.48715883,7,9852,1115,9.195429759,7.016609684,0.916,159.2857143,5.070699535,0.245022809,-1.406403976,0.035003258,-3.352314125,14.27142857,6.908333333
738,58,41-80,550.6,505.2,40.31402123,41.48705667,40.32528352,41.54780282,7,6042,662,8.706490362,6.495265556,0.916,94.57142857,4.549355407,0.227665094,-1.479879616,0.032523585,-3.425789765,14.71428571,6.575
739,58,41-80,499.7,471.4,40.20627508,41.43521173,40.2186227,41.50143597,7,8447,894,9.041566628,6.795705775,0.916,127.7142857,4.849795626,0.226192413,-1.486369256,0.032313202,-3.432279405,15.48571429,6.925
740,58,41-80,648.3,531.5,40.15142693,42.10036977,40.15696518,42.19906888,5,14608,1263,9.589324603,7.141245122,0.916,252.6,5.53180721,0.193480951,-1.642576214,0.03869619,-3.252014126,15.88,2.5
741,58,41-80,489.2,424.7,40.43683378,42.85702071,40.44393627,43.00801626,5,10917,892,9.298076486,6.793466133,0.916,178.4,5.18402822,0.178427677,-1.723571929,0.035685535,-3.333009841,13.84,-2.366666667
742,58,41-80,597.3,545,40.482779,41.60977743,40.493676,41.66550073,7,5481,428,8.609042845,6.059123196,0.916,61.14285714,4.113213047,0.160934142,-1.82676005,0.022990592,-3.7726702,13.51428571,5.75
743,58,41-80,477.6,187.6,41.55762552,42.87021399,41.55767348,42.89663375,2,8454,631,9.042394981,6.447305863,0.916,315.5,5.754158682,0.159529258,-1.83552794,0.079764629,-2.528675121,6.1,-2.45
744,58,41-80,1094.5,1094.5,40.2693896,40.2693896,40.29652768,40.29652768,12,19331,1506,9.869465304,7.317212408,0.916,125.5,4.832305759,0.178490873,-1.72321781,0.014874239,-4.20812446,15.03333333,15.03333333
745,58,41-80,1054.9,993.3,40.62020509,40.91057671,40.62546448,40.92092227,9,16804,1137,9.729372232,7.036148494,0.916,126.3333333,4.838923916,0.153208357,-1.875956471,0.017023151,-4.073181048,12.54444444,10.51666667
746,58,41-80,147.7,147.7,39.89332047,39.89332047,39.90328061,39.90328061,12,19487,1280,9.877502856,7.154615357,0.916,106.6666667,4.669708707,0.150592576,-1.893177259,0.012549381,-4.378083909,17.75,17.75
747,59,41-80,476.6,325.9,40.41430237,43.29000066,40.41517639,43.44292045,3,7395,668,8.908559375,6.504288174,0.916,222.6666667,5.405675885,0.190910182,-1.655952214,0.063636727,-2.754564503,14,-5.075
748,59,41-80,478.5,315.9,40.42838156,43.44531201,40.42930475,43.61317111,3,12130,889,9.403437002,6.790097236,0.916,296.3333333,5.691484947,0.161467554,-1.823451058,0.053822518,-2.922063347,13.9,-6.033333333
749,59,41-80,649.7,584.2,40.01614171,41.03836951,40.02564142,41.08467077,7,10599,700,9.268514936,6.551080335,0.916,100,4.605170186,0.143865082,-1.938879346,0.020552155,-3.884789495,16.85714286,9.633333333
750,59,41-80,661,596.5,40.37212359,41.42288679,40.38204863,41.47140044,7,5026,332,8.522379718,5.805134969,0.916,47.42857143,3.85922482,0.135150696,-2.001364853,0.019307242,-3.947275002,14.3,7.008333333
751,59,41-80,597.3,545,40.482779,41.60977743,40.493676,41.66550073,7,7243,474,8.887790764,6.161207322,0.916,67.71428571,4.215297173,0.138067992,-1.980009018,0.019723999,-3.925919167,13.51428571,5.75
752,59,41-80,591.4,539.9,40.46463026,41.59734844,40.47564792,41.65368771,7,5906,396,8.683724062,5.981414211,0.916,56.57142857,4.035504062,0.139056211,-1.97287703,0.019865173,-3.918787179,13.64285714,5.833333333
753,59,41-80,615.1,559.9,40.37011727,41.45618097,40.38042719,41.50820684,7,11262,1307,9.329189506,7.175489714,0.916,186.7142857,5.229579565,0.254094795,-1.370047874,0.036299256,-3.315958023,14.31428571,6.783333333
754,59,41-80,630.6,572.7,40.47067803,41.56382722,40.48100272,41.61625914,7,6514,697,8.781708986,6.546785411,0.916,99.57142857,4.600875262,0.223742371,-1.49726002,0.031963196,-3.443170169,13.6,6.058333333
755,59,41-80,667.3,603.2,40.52114652,41.59113673,40.53132102,41.64121657,7,9694,743,9.179262416,6.610696045,0.916,106.1428571,4.664785896,0.165711272,-1.797508329,0.023673039,-3.743418478,13.24285714,5.875
756,59,41-80,576.3,527.1,40.25409107,41.369973,40.26468501,41.42507734,7,5883,444,8.679822115,6.095824562,0.916,63.42857143,4.149914413,0.156469763,-1.854892495,0.022352823,-3.800802644,15.14285714,7.366666667
757,59,41-80,1572,1572,40.27521275,40.27521275,40.30365349,40.30365349,12,19335,1477,9.869672204,7.297768283,0.916,123.0833333,4.812861633,0.175020625,-1.742851456,0.014585052,-4.227758106,14.99166667,14.99166667
758,59,41-80,1452.1,1452.1,40.19152158,40.19152158,40.22260021,40.22260021,12,20075,1504,9.907230539,7.315883505,0.916,125.3333333,4.830976855,0.172192943,-1.759139669,0.014349412,-4.244046319,15.59166667,15.59166667
759,60,41-80,961.3,939.8,40.66211256,40.97075702,40.68628886,41.00313358,10,17292,1147,9.757999246,7.044905117,0.916,114.7,4.742320024,0.150555696,-1.893422192,0.01505557,-4.196007285,12.25,10.1
760,60,41-80,640.9,579.4,40.03191745,41.07225951,40.04172408,41.12027596,7,5799,386,8.665440768,5.955837369,0.916,55.14285714,4.00992722,0.13783384,-1.981706374,0.019690549,-3.927616523,16.74285714,9.4
761,60,41-80,644.6,581.4,40.23813977,41.28045149,40.24807111,41.32844646,7,9460,624,9.154827662,6.436150368,0.916,89.14285714,4.490240219,0.142320778,-1.94967177,0.02033154,-3.895581919,15.25714286,7.975
762,60,41-80,665.9,599.1,40.19036165,41.22790074,40.20021775,41.27557969,7,7863,835,8.969923492,6.727431725,0.916,119.2857143,4.781521576,0.225594036,-1.489018194,0.032227719,-3.434928343,15.6,8.333333333
763,60,41-80,661,596.5,40.37212359,41.42288679,40.38204863,41.47140044,7,4939,492,8.504918161,6.198478716,0.916,70.28571429,4.252568567,0.203512812,-1.592026319,0.029073259,-3.537936468,14.3,7.008333333
764,60,41-80,563.6,513.8,40.06745837,41.12805762,40.07750003,41.17795223,7,6358,683,8.757469141,6.52649486,0.916,97.57142857,4.580584711,0.224170832,-1.495346874,0.032024405,-3.441257023,16.48571429,9.016666667
765,60,41-80,690,626.1,40.39420625,41.46976061,40.40432403,41.5204251,7,11003,1245,9.305923242,7.126890809,0.916,177.8571429,5.18098066,0.247255051,-1.397334881,0.03532215,-3.34324503,14.14285714,6.691666667
766,60,41-80,1722.5,1722.5,40.3370418,40.3370418,40.36100737,40.36100737,12,22046,1321,10.00088646,7.186144305,0.916,110.0833333,4.701237655,0.138807431,-1.974667691,0.011567286,-4.459574341,14.55,14.55
767,60,41-80,1453.6,1453.6,40.01137857,40.01137857,40.04217393,40.04217393,12,18259,1122,9.812413388,7.022868086,0.916,93.5,4.537961436,0.140113485,-1.965302577,0.011676124,-4.450209227,16.89166667,16.89166667
768,60,41-80,1463.4,1463.4,40.0447444,40.0447444,40.0740802,40.0740802,12,20489,1493,9.927643436,7.308542798,0.916,124.4166667,4.823636148,0.167767097,-1.78517859,0.013980591,-4.270085239,16.65,16.65
769,60,41-80,1660.8,1660.8,40.22402678,40.22402678,40.25222705,40.25222705,12,23290,1423,10.05577936,7.260522598,0.916,118.5833333,4.775615948,0.142192814,-1.950571298,0.011849401,-4.435477948,15.35833333,15.35833333
770,60,41-80,1749.1,1681.8,40.19289249,40.33470518,40.21705266,40.36257819,11,21383,1605,9.970351493,7.380879036,0.916,145.9090909,4.982983763,0.173433172,-1.751962932,0.015766652,-4.149858205,15.58181818,14.56666667
771,60,41-80,1024.7,1024.7,40.32536141,40.32536141,40.33500984,40.33500984,12,29578,1346,10.29478612,7.20489251,0.916,112.1666667,4.71998586,0.1080532,-2.225131576,0.009004433,-4.710038226,14.63333333,14.63333333
772,60,41-80,931,876.7,40.61862537,40.92139611,40.62441463,40.93271072,9,10769,588,9.284426915,6.376726948,0.916,65.33333333,4.179502371,0.119098058,-2.127808107,0.013233118,-4.325032684,12.55555556,10.44166667
773,60,41-80,1316.9,1146.9,40.92452278,41.72197349,40.92532264,41.73709447,5,22479,1343,10.02033682,7.202661197,0.916,268.6,5.593223284,0.138627149,-1.97596733,0.02772543,-3.585405242,10.42,5
774,60,41-80,909.6,887.4,40.5649878,40.87335362,40.57074729,40.8849277,9,11905,851,9.384713759,6.746412129,0.916,94.55555556,4.549187551,0.157239419,-1.849985675,0.017471047,-4.047210252,12.93333333,10.775
775,61,41-80,725.8,565.7,40.82662067,42.40806478,40.83026525,42.46855578,5,10002,594,9.210540352,6.386879319,0.916,118.8,4.777441407,0.128738039,-2.049975643,0.025747608,-3.659413555,11.1,0.5
776,61,41-80,657.4,595.2,40.44247056,41.51055297,40.45270247,41.56062042,7,6072,392,8.711443319,5.97126184,0.916,56,4.025351691,0.134200512,-2.00842024,0.019171502,-3.95433039,13.8,6.416666667
777,61,41-80,632.1,497.9,40.27125282,41.76201137,40.27463902,41.81731368,5,5527,351,8.617400452,5.860786223,0.916,70.2,4.251348311,0.130974505,-2.03275259,0.026194901,-3.642190503,15.02,4.733333333
778,61,41-80,584.2,533.7,40.38015085,41.50189334,40.39093142,41.55725508,7,8278,522,9.021356672,6.257667588,0.916,74.57142857,4.311757439,0.134539812,-2.005895124,0.019219973,-3.951805273,14.24285714,6.475
779,61,41-80,632.1,574.3,40.5960713,41.73572785,40.60706022,41.7924598,7,14318,909,9.569272766,6.812345094,0.916,129.8571429,4.866434945,0.141832463,-1.953108759,0.02026178,-3.899018908,12.71428571,4.908333333
780,61,41-80,499.7,471.4,40.20627508,41.43521173,40.2186227,41.50143597,7,11185,1212,9.322328874,7.100027167,0.916,173.1428571,5.154117018,0.237111192,-1.439226082,0.033873027,-3.385136231,15.48571429,6.925
781,61,41-80,661.7,585.4,39.8024295,40.80269649,39.81230235,40.84762855,7,10037,679,9.214033544,6.520621128,0.916,97,4.574710979,0.146690024,-1.919433599,0.020955718,-3.865343748,18.41428571,11.26666667
782,61,41-80,712.1,640.4,40.65905978,41.72072354,40.66923423,41.7699246,7,8840,998,9.087042156,6.905753276,0.916,142.5714286,4.959843127,0.242203417,-1.417977338,0.034600488,-3.363887487,12.27142857,5.008333333
783,61,41-80,646.5,584.7,40.37613682,41.4376776,40.38616796,41.48715883,7,10416,1161,9.251098364,7.057036982,0.916,165.8571429,5.111126833,0.242447734,-1.41696912,0.034635391,-3.362879269,14.27142857,6.908333333
784,61,41-80,630.6,572.7,40.47067803,41.56382722,40.48100272,41.61625914,7,8254,903,9.01845321,6.805722553,0.916,129,4.859812404,0.233358219,-1.455180587,0.033336888,-3.401090736,13.6,6.058333333
785,61,41-80,591.4,539.9,40.46463026,41.59734844,40.47564792,41.65368771,7,11698,1318,9.367173166,7.183870715,0.916,188.2857143,5.237960566,0.247471488,-1.396459905,0.03535307,-3.342370054,13.64285714,5.833333333
786,61,41-80,630.9,465.6,39.944126,42.06476261,39.94999513,42.18376597,5,15079,1404,9.621058326,7.247080585,0.916,280.8,5.637642672,0.208918962,-1.565808842,0.041783792,-3.175246755,17.38,2.733333333
787,61,41-80,614,525.7,40.44951874,41.73572785,40.45853973,41.7924598,6,13823,978,9.53408915,6.88550967,0.916,163,5.093750201,0.157596708,-1.847715992,0.026266118,-3.639475461,13.75,4.908333333
788,61,41-80,1320.3,1282.3,40.38745114,40.52839065,40.41140881,40.555978,11,23433,1528,10.06190056,7.33171497,0.916,138.9090909,4.933819697,0.151831193,-1.884985947,0.013802836,-4.28288122,14.19090909,13.19166667
789,62,41-80,514.1,473.7,40.11296372,41.23278353,40.12373595,41.28819507,7,11721,971,9.369137384,6.878326468,0.916,138.7142857,4.932416319,0.18199003,-1.703803375,0.025998576,-3.649713524,16.15714286,8.3
790,62,41-80,613.5,560.8,40.13872989,41.21082005,40.1487995,41.26160135,7,10242,661,9.234252192,6.49375384,0.916,94.42857143,4.547843691,0.140180953,-1.964821168,0.02002585,-3.910731317,15.97142857,8.45
791,62,41-80,622.6,566.4,40.29602345,41.37243111,40.30624189,41.42337361,7,5642,367,8.637993892,5.905361848,0.916,52.42857143,3.959451699,0.134385794,-2.007040557,0.019197971,-3.952950706,14.84285714,7.35
792,62,41-80,582.8,532,40.10702238,41.19984708,40.11749641,41.25285311,7,8149,515,9.005650499,6.244166901,0.916,73.57142857,4.298256752,0.13465909,-2.005008957,0.019237013,-3.950919106,16.2,8.525
793,62,41-80,611.6,483.6,40.2852325,41.81467785,40.28864028,41.87310957,5,5339,345,8.582793649,5.843544417,0.916,69,4.234106505,0.132881893,-2.018294565,0.026576379,-3.627732477,14.92,4.383333333
794,62,41-80,674.5,601.2,40.07536493,41.09286291,40.0848697,41.13877202,7,8793,933,9.081711229,6.838405201,0.916,133.2857143,4.892495052,0.22753703,-1.480442285,0.03250529,-3.426352434,16.42857143,9.258333333
795,62,41-80,597.3,545,40.482779,41.60977743,40.493676,41.66550073,7,7648,838,8.942199455,6.7310181,0.916,119.7142857,4.785107951,0.232227775,-1.4600366,0.033175396,-3.405946749,13.51428571,5.75
796,63,41-80,476.6,325.9,40.41430237,43.29000066,40.41517639,43.44292045,3,9505,526,9.159573255,6.265301213,0.916,175.3333333,5.166688924,0.119448748,-2.124867889,0.039816249,-3.223480177,14,-5.075
797,63,41-80,632.1,497.9,40.27125282,41.76201137,40.27463902,41.81731368,5,12822,819,9.458917725,6.708084084,0.916,163.8,5.098646171,0.141382747,-1.956284552,0.028276549,-3.565722464,15.02,4.733333333
798,63,41-80,534.3,491.4,40.13079831,41.27922786,40.14182167,41.33791736,7,12637,1048,9.444384298,6.954638865,0.916,149.7142857,5.008728716,0.183339225,-1.696417152,0.026191318,-3.642327301,16.02857143,7.983333333
799,63,41-80,585.7,488.2,40.08762626,42.44943093,40.09439322,42.59634334,5,14709,1104,9.59621483,7.006695227,0.916,220.8,5.397257314,0.168059439,-1.783437558,0.033611888,-3.39287547,16.34,0.233333333
800,63,41-80,700.9,518,41.25110433,42.27803003,41.25180662,42.29881571,4,16068,1194,9.684584995,7.085064294,0.916,298.5,5.698769933,0.167626739,-1.786015562,0.041906685,-3.172309923,8.175,1.341666667
801,63,41-80,1062.8,999.1,40.45500236,40.74181654,40.46001218,40.75184637,9,20519,1069,9.929106565,6.974478911,0.916,118.7777778,4.777254334,0.119961706,-2.120582703,0.013329078,-4.31780728,13.71111111,11.69166667
802,64,41-80,582.8,532,40.32402694,41.42781589,40.33462309,41.48156403,7,9761,609,9.186150133,6.411818268,0.916,87,4.465908119,0.134971011,-2.002695254,0.019281573,-3.948605403,14.64285714,6.975
803,64,41-80,555.9,509.2,40.23016887,41.34172573,40.24080141,41.39629216,7,8274,901,9.020873347,6.803505258,0.916,128.7142857,4.857595109,0.232325766,-1.459614728,0.033189395,-3.405524877,15.31428571,7.558333333
804,64,41-80,1554.7,1554.7,40.01712733,40.01712733,40.04699169,40.04699169,12,19694,1433,9.8880693,7.267525428,0.916,119.4166667,4.782618778,0.166969177,-1.789946051,0.013914098,-4.274852701,16.85,16.85
805,64,41-80,928.5,903.8,40.43894739,40.85776409,40.44297276,40.8696784,8,10486,724,9.257796313,6.584791392,0.916,90.5,4.505349851,0.150265728,-1.89535003,0.018783216,-3.974791572,13.825,10.88333333
806,65,41-80,639.4,505.4,40.65499011,42.22931228,40.65857022,42.28997388,5,9702,538,9.180087329,6.28785856,0.916,107.6,4.678420648,0.119899494,-2.121101433,0.023979899,-3.730539345,12.3,1.658333333
807,65,41-80,674.2,612.4,40.46059942,41.55390538,40.47099719,41.60616574,7,4863,308,8.48941081,5.730099783,0.916,44,3.784189634,0.12922496,-2.046200519,0.018460709,-3.992110668,13.67142857,6.125
808,65,41-80,521.5,429.3,39.86454236,41.9494542,39.87029189,42.06261526,5,9185,645,9.125326998,6.469250317,0.916,129,4.859812404,0.151139925,-1.889549213,0.030227985,-3.498987125,17.96,3.491666667
809,65,41-80,703.3,623.5,40.07536493,41.08074076,40.0849309,41.12563608,7,10454,1140,9.254739959,7.038783541,0.916,162.8571429,5.092873392,0.237269593,-1.438558261,0.033895656,-3.38446841,16.42857143,9.341666667
810,65,41-80,601.5,548.5,40.4344185,41.55390538,40.44500479,41.60891699,7,8788,952,9.081142434,6.858565035,0.916,136,4.912654886,0.232291685,-1.459761434,0.033184526,-3.405671583,13.85714286,6.125
811,65,41-80,667.3,603.2,40.52114652,41.59113673,40.53132102,41.64121657,7,9250,630,9.132378831,6.445719819,0.916,90,4.49980967,0.146674536,-1.919539189,0.020953505,-3.865449338,13.24285714,5.875
812,65,41-80,880.9,866.5,40.033693,40.3510672,40.05757572,40.38410769,10,11533,854,9.35296777,6.749931194,0.916,85.4,4.447346101,0.162449632,-1.817387284,0.016244963,-4.119972377,16.73,14.45
813,65,41-80,1252.6,1215.3,40.22455489,40.36510235,40.24736356,40.39162813,11,28051,1828,10.24177956,7.510977752,0.916,166.1818182,5.113082479,0.154047801,-1.870492326,0.014004346,-4.268387599,15.35454545,14.35
